ip,time,request,status,size,method,endpoint,protocol,is_failed_login,hour,day
195.44.196.178,2015-05-18 05:05:40+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,5,Monday
195.44.196.178,2015-05-18 05:05:09+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,5,Monday
195.44.196.178,2015-05-18 05:05:15+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
87.219.103.122,2015-05-18 05:05:37+00:00,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,False,5,Monday
87.219.103.122,2015-05-18 05:05:22+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
95.222.193.200,2015-05-18 05:05:43+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
199.189.248.95,2015-05-18 05:05:35+00:00,GET /wp-admin/ HTTP/1.1,404,289,GET,/wp-admin/,HTTP/1.1,False,5,Monday
54.242.155.74,2015-05-18 05:05:32+00:00,GET /presentations/ HTTP/1.1,200,6217,GET,/presentations/,HTTP/1.1,False,5,Monday
198.46.149.143,2015-05-18 05:05:16+00:00,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,9316,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,False,5,Monday
198.46.149.143,2015-05-18 05:05:40+00:00,GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,10756,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,False,5,Monday
81.56.9.191,2015-05-18 05:05:46+00:00,GET /presentations/puppet-at-loggly/puppet-at-loggly.pdf.html HTTP/1.1,200,24747,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,HTTP/1.1,False,5,Monday
81.56.9.191,2015-05-18 05:05:53+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:30+00:00,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,9316,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:57+00:00,GET /blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,10021,GET,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:32+00:00,GET /blog/tags/libpcre HTTP/1.1,200,8809,GET,/blog/tags/libpcre,HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:47+00:00,GET /blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,13358,GET,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:14+00:00,GET /blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,11113,GET,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:31+00:00,GET /blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,8948,GET,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:51+00:00,GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,10756,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
208.91.156.11,2015-05-18 05:05:07+00:00,GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1,404,324,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,False,5,Monday
50.16.19.13,2015-05-18 05:05:02+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:25+00:00,GET /blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,9514,GET,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:59+00:00,GET /blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,11936,GET,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
108.171.116.194,2015-05-18 05:05:17+00:00,GET /blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel) HTTP/1.1,200,8764,GET,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),HTTP/1.1,False,5,Monday
69.234.185.154,2015-05-18 05:05:11+00:00,GET /articles/dynamic-dns-with-dhcp/ HTTP/1.1,200,18848,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,False,5,Monday
69.234.185.154,2015-05-18 05:05:20+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,5,Monday
69.234.185.154,2015-05-18 05:05:02+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,5,Monday
69.234.185.154,2015-05-18 05:05:18+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
69.234.185.154,2015-05-18 05:05:43+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,5,Monday
69.234.185.154,2015-05-18 05:05:49+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:31+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:32+00:00,GET /blog/tags/fix HTTP/1.1,200,9183,GET,/blog/tags/fix,HTTP/1.1,False,5,Monday
86.220.101.19,2015-05-18 05:05:37+00:00,GET /presentations/logstash-puppetconf-2012/ HTTP/1.1,200,37269,GET,/presentations/logstash-puppetconf-2012/,HTTP/1.1,False,5,Monday
86.220.101.19,2015-05-18 05:05:52+00:00,GET /presentations/puppet-at-loggly/puppet-at-loggly.pdf.html HTTP/1.1,200,24747,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:49+00:00,GET /blog/tags/firefox?flav=rss20 HTTP/1.1,200,16021,GET,/blog/tags/firefox?flav=rss20,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:42+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
85.19.71.167,2015-05-18 05:05:16+00:00,GET /wp/wp-admin/ HTTP/1.1,404,292,GET,/wp/wp-admin/,HTTP/1.1,False,5,Monday
186.22.52.72,2015-05-18 05:05:41+00:00,GET /blog/tags/jquery%20mobile HTTP/1.1,200,9571,GET,/blog/tags/jquery%20mobile,HTTP/1.1,False,5,Monday
186.22.52.72,2015-05-18 05:05:56+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,5,Monday
186.22.52.72,2015-05-18 05:05:36+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,5,Monday
186.22.52.72,2015-05-18 05:05:02+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
186.22.52.72,2015-05-18 05:05:51+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,5,Monday
186.22.52.72,2015-05-18 05:05:39+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,5,Monday
131.253.24.76,2015-05-18 05:05:01+00:00,GET /blog/2007/Jan/31 HTTP/1.1,200,12384,GET,/blog/2007/Jan/31,HTTP/1.1,False,5,Monday
131.253.24.76,2015-05-18 05:05:25+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,5,Monday
131.253.24.76,2015-05-18 05:05:39+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,5,Monday
180.76.5.61,2015-05-18 05:05:03+00:00,GET /blog/geekery/grok-and-eventdb.html?commentlimit=0 HTTP/1.1,200,12456,GET,/blog/geekery/grok-and-eventdb.html?commentlimit=0,HTTP/1.1,False,5,Monday
209.85.238.199,2015-05-18 05:05:27+00:00,GET /blog/tags/firefox?flav=rss20 HTTP/1.1,200,16021,GET,/blog/tags/firefox?flav=rss20,HTTP/1.1,False,5,Monday
207.241.237.227,2015-05-18 05:05:51+00:00,GET /blog/static/about.html HTTP/1.0,200,11474,GET,/blog/static/about.html,HTTP/1.0,False,5,Monday
88.115.211.201,2015-05-18 05:05:15+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:04+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
74.125.176.82,2015-05-18 05:05:42+00:00,GET /?flav=rss20 HTTP/1.1,200,29941,GET,/?flav=rss20,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:11+00:00,GET /projects/xdotool/xdotool HTTP/1.1,404,308,GET,/projects/xdotool/xdotool,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:15+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:49+00:00,GET /projects/xdotool/ HTTP/1.1,200,12292,GET,/projects/xdotool/,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:17+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:27+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:09+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:23+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,5,Monday
108.174.55.234,2015-05-18 05:05:01+00:00,GET /?flav=rss20 HTTP/1.1,200,29941,GET,/?flav=rss20,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:46+00:00,GET /blog/tags/indexing HTTP/1.1,200,8683,GET,/blog/tags/indexing,HTTP/1.1,False,5,Monday
199.16.156.125,2015-05-18 05:05:19+00:00,GET /robots.txt HTTP/1.1,200,-,GET,/robots.txt,HTTP/1.1,False,5,Monday
199.16.156.125,2015-05-18 05:05:08+00:00,GET /files/lumberjack/lumberjack-0.3.0.exe HTTP/1.1,200,4378624,GET,/files/lumberjack/lumberjack-0.3.0.exe,HTTP/1.1,False,5,Monday
109.74.151.149,2015-05-18 05:05:21+00:00,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,False,5,Monday
91.207.5.54,2015-05-18 05:05:37+00:00,GET /presentations/vim/ HTTP/1.0,200,20572,GET,/presentations/vim/,HTTP/1.0,False,5,Monday
178.19.99.39,2015-05-18 05:05:23+00:00,GET /blog/rants/forbes-dot-com-sucks.html HTTP/1.1,200,9482,GET,/blog/rants/forbes-dot-com-sucks.html,HTTP/1.1,False,5,Monday
178.19.99.39,2015-05-18 05:05:47+00:00,GET /blog/rants/forbes-dot-com-sucks.html HTTP/1.1,200,9482,GET,/blog/rants/forbes-dot-com-sucks.html,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:25+00:00,GET /?flav=rss20 HTTP/1.1,200,29941,GET,/?flav=rss20,HTTP/1.1,False,5,Monday
50.16.19.13,2015-05-18 05:05:46+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:27+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
217.69.133.70,2015-05-18 05:05:32+00:00,GET /robots.txt HTTP/1.1,200,-,GET,/robots.txt,HTTP/1.1,False,5,Monday
217.69.133.234,2015-05-18 05:05:23+00:00,GET /presentations/logstash-scale11x/ HTTP/1.1,304,-,GET,/presentations/logstash-scale11x/,HTTP/1.1,False,5,Monday
66.249.73.185,2015-05-18 05:05:38+00:00,GET /files/firefox-tabsearch/ HTTP/1.1,200,1865,GET,/files/firefox-tabsearch/,HTTP/1.1,False,5,Monday
66.249.73.185,2015-05-18 05:05:35+00:00,GET /files/pam_logfailure/ HTTP/1.1,200,992,GET,/files/pam_logfailure/,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:49+00:00,GET /blog/geekery/ie-javascript-error.html HTTP/1.1,200,8600,GET,/blog/geekery/ie-javascript-error.html,HTTP/1.1,False,5,Monday
76.203.196.208,2015-05-18 05:05:41+00:00,GET /files/rubygems615/java-ssl-debug-last-request.txt HTTP/1.1,200,66717,GET,/files/rubygems615/java-ssl-debug-last-request.txt,HTTP/1.1,False,5,Monday
209.85.238.199,2015-05-18 05:05:22+00:00,GET / HTTP/1.1,200,37932,GET,/,HTTP/1.1,False,5,Monday
46.4.101.88,2015-05-18 05:05:05+00:00,GET / HTTP/1.1,200,37932,GET,/,HTTP/1.1,False,5,Monday
46.4.101.88,2015-05-18 05:05:23+00:00,GET /blog/geekery/installing-windows-8-consumer-preview.html HTTP/1.1,200,8948,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:35+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
81.82.116.247,2015-05-18 05:05:02+00:00,GET /presentations/logstash-scale11x/images/tiered-outputs-to-inputs.jpg HTTP/1.1,200,1079983,GET,/presentations/logstash-scale11x/images/tiered-outputs-to-inputs.jpg,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:41+00:00,GET /blog/geekery/splitting-large-logs.html HTTP/1.1,200,11920,GET,/blog/geekery/splitting-large-logs.html,HTTP/1.1,False,5,Monday
180.76.6.52,2015-05-18 05:05:14+00:00,GET /files/fastsplit/?C=D;O=A HTTP/1.1,200,958,GET,/files/fastsplit/?C=D;O=A,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:20+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:25+00:00,GET /?flav=atom HTTP/1.1,200,32352,GET,/?flav=atom,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:08+00:00,GET /blog/geekery/vim-function-to-make-errors-readable.html HTTP/1.1,200,10260,GET,/blog/geekery/vim-function-to-make-errors-readable.html,HTTP/1.1,False,5,Monday
107.170.9.55,2015-05-18 05:05:04+00:00,GET /?flav=atom HTTP/1.1,200,32352,GET,/?flav=atom,HTTP/1.1,False,5,Monday
74.125.40.21,2015-05-18 05:05:52+00:00,GET /?flav=rss20 HTTP/1.1,200,29941,GET,/?flav=rss20,HTTP/1.1,False,5,Monday
69.181.104.228,2015-05-18 05:05:56+00:00,GET /projects/xdotool/ HTTP/1.1,200,12292,GET,/projects/xdotool/,HTTP/1.1,False,5,Monday
69.181.104.228,2015-05-18 05:05:45+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,5,Monday
69.181.104.228,2015-05-18 05:05:13+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,5,Monday
69.181.104.228,2015-05-18 05:05:51+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,5,Monday
69.181.104.228,2015-05-18 05:05:04+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,5,Monday
69.181.104.228,2015-05-18 05:05:05+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
208.91.156.11,2015-05-18 05:05:57+00:00,GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1,404,324,GET,/files/logstash/logstash-1.3.2-monolithic.jar,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:20+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:40+00:00,GET /files/blogposts/20070915/patch-ruby1.8.6-regparse.c HTTP/1.1,200,2729,GET,/files/blogposts/20070915/patch-ruby1.8.6-regparse.c,HTTP/1.1,False,5,Monday
178.32.51.157,2015-05-18 05:05:18+00:00,GET /projects/xdotool/ HTTP/1.1,200,12292,GET,/projects/xdotool/,HTTP/1.1,False,5,Monday
178.32.51.157,2015-05-18 05:05:32+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,5,Monday
178.32.51.157,2015-05-18 05:05:56+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,5,Monday
178.32.51.157,2015-05-18 05:05:21+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,5,Monday
178.32.51.157,2015-05-18 05:05:38+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,5,Monday
178.32.51.157,2015-05-18 05:05:36+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
50.16.19.13,2015-05-18 05:05:50+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
199.30.20.161,2015-05-18 05:05:18+00:00,GET /robots.txt HTTP/1.1,200,-,GET,/robots.txt,HTTP/1.1,False,5,Monday
199.30.20.161,2015-05-18 05:05:31+00:00,GET /blog/geekery/bypassing-captive-portals.html HTTP/1.1,200,10613,GET,/blog/geekery/bypassing-captive-portals.html,HTTP/1.1,False,5,Monday
93.104.161.108,2015-05-18 05:05:11+00:00,GET /articles/dynamic-dns-with-dhcp/ HTTP/1.1,200,18848,GET,/articles/dynamic-dns-with-dhcp/,HTTP/1.1,False,5,Monday
93.104.161.108,2015-05-18 05:05:44+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,5,Monday
93.104.161.108,2015-05-18 05:05:45+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,5,Monday
93.104.161.108,2015-05-18 05:05:56+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,5,Monday
93.104.161.108,2015-05-18 05:05:03+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,5,Monday
93.104.161.108,2015-05-18 05:05:49+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,5,Monday
178.255.215.83,2015-05-18 05:05:04+00:00,GET /blog/tags/unix?page=1 HTTP/1.1,200,23664,GET,/blog/tags/unix?page=1,HTTP/1.1,False,5,Monday
178.255.215.83,2015-05-18 05:05:03+00:00,GET /blog/geekery/unix-seminar.html HTTP/1.1,200,8782,GET,/blog/geekery/unix-seminar.html,HTTP/1.1,False,5,Monday
178.255.215.83,2015-05-18 05:05:30+00:00,GET /blog/tags/ldap HTTP/1.1,200,17499,GET,/blog/tags/ldap,HTTP/1.1,False,5,Monday
178.255.215.83,2015-05-18 05:05:53+00:00,GET /blog/tags/shebang HTTP/1.1,200,9438,GET,/blog/tags/shebang,HTTP/1.1,False,5,Monday
178.255.215.83,2015-05-18 05:05:12+00:00,GET /blog/geekery/zsh-disable-cd-username.html HTTP/1.1,200,9183,GET,/blog/geekery/zsh-disable-cd-username.html,HTTP/1.1,False,5,Monday
66.249.73.135,2015-05-18 05:05:47+00:00,GET /files/xdotool/docs/html/structxdo__search.html HTTP/1.1,304,-,GET,/files/xdotool/docs/html/structxdo__search.html,HTTP/1.1,False,5,Monday
46.105.14.53,2015-05-18 05:05:29+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,5,Monday
66.249.73.185,2015-05-18 05:05:10+00:00,GET /files/pp/ HTTP/1.1,200,1139,GET,/files/pp/,HTTP/1.1,False,5,Monday
153.174.34.38,2015-05-18 05:05:17+00:00,GET / HTTP/1.1,200,37932,GET,/,HTTP/1.1,False,5,Monday
193.61.104.6,2015-05-18 05:05:53+00:00,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112,GET,/projects/xdotool/xdotool.xhtml,HTTP/1.1,False,5,Monday
193.61.104.6,2015-05-18 06:05:22+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,6,Monday
180.76.5.190,2015-05-18 06:05:34+00:00,GET /files/urledit/?C=N;O=D HTTP/1.1,200,941,GET,/files/urledit/?C=N;O=D,HTTP/1.1,False,6,Monday
101.226.168.196,2015-05-18 06:05:35+00:00,GET /blog/projects/xdotool/ HTTP/1.1,200,12292,GET,/blog/projects/xdotool/,HTTP/1.1,False,6,Monday
101.226.168.198,2015-05-18 06:05:26+00:00,GET /blog/geekery/jquery-interface-/p%20ppuffer.html HTTP/1.1,404,7861,GET,/blog/geekery/jquery-interface-/p%20ppuffer.html,HTTP/1.1,False,6,Monday
74.207.228.17,2015-05-18 06:05:51+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,6,Monday
76.14.236.249,2015-05-18 06:05:41+00:00,GET /blog/geekery/xvfb-firefox.html HTTP/1.1,200,10975,GET,/blog/geekery/xvfb-firefox.html,HTTP/1.1,False,6,Monday
76.14.236.249,2015-05-18 06:05:37+00:00,GET /style2.css HTTP/1.1,200,4877,GET,/style2.css,HTTP/1.1,False,6,Monday
76.14.236.249,2015-05-18 06:05:20+00:00,GET /images/jordan-80.png HTTP/1.1,200,6146,GET,/images/jordan-80.png,HTTP/1.1,False,6,Monday
76.14.236.249,2015-05-18 06:05:14+00:00,GET /reset.css HTTP/1.1,200,1015,GET,/reset.css,HTTP/1.1,False,6,Monday
76.14.236.249,2015-05-18 06:05:31+00:00,GET /images/web/2009/banner.png HTTP/1.1,200,52315,GET,/images/web/2009/banner.png,HTTP/1.1,False,6,Monday
76.14.236.249,2015-05-18 06:05:32+00:00,GET /favicon.ico HTTP/1.1,200,3638,GET,/favicon.ico,HTTP/1.1,False,6,Monday
66.249.73.135,2015-05-18 06:05:40+00:00,GET /files/blogposts/20080611/pcapinject.c HTTP/1.1,304,-,GET,/files/blogposts/20080611/pcapinject.c,HTTP/1.1,False,6,Monday
46.105.14.53,2015-05-18 06:05:28+00:00,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,GET,/blog/tags/puppet?flav=rss20,HTTP/1.1,False,6,Monday
178.19.99.105,2015-05-18 06:05:41+00:00,GET / HTTP/1.1,200,37932,GET,/,HTTP/1.1,False,6,Monday
178.19.99.105,2015-05-18 06:05:04+00:00,GET /blog/geekery/installing-windows-8-consumer-preview.html HTTP/1.1,200,8948,GET,/blog/geekery/installing-windows-8-consumer-preview.html,HTTP/1.1,False,6,Monday
198.46.149.143,2015-05-18 06:05:01+00:00,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,9316,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,HTTP/1.1,False,6,Monday
